step	agent_id	module_id	x	y	stress	is_isolated	active_event_ids
39	ISS05	hab_module	29.38	50.66	61.0	false	
39	ISS06	common_area	47.57	46.26	48.2	false	
39	ISS07	common_area	49.01	55.59	44.9	false	
39	ISS08	common_area	51.63	48.77	62.0	false	
39	ISS09	common_area	46.76	49.66	46.9	false	
40	ISS00	common_area	51.57	48.68	52.6	false	
40	ISS01	common_area	46.75	49.83	58.5	false	
40	ISS02	common_area	53.1	53.21	62.8	false	
40	ISS03	common_area	49.9	44.33	63.3	false	
40	ISS04	common_area	48.63	51.52	42.8	false	
40	ISS05	hab_module	29.45	49.76	50.2	false	
40	ISS06	common_area	46.48	47.25	53.5	false	
40	ISS07	common_area	50.89	55.6	59.3	false	
40	ISS08	common_area	51.14	48.3	73.1	false	
40	ISS09	common_area	46.83	50.73	54.3	false	
41	ISS00	common_area	51.05	48.25	51.1	false	
41	ISS01	common_area	46.87	50.9	53.8	false	
41	ISS02	common_area	53.98	52.03	56.9	false	
41	ISS03	common_area	48.06	44.67	75.7	false	
41	ISS04	common_area	49.2	51.88	49.8	false	
41	ISS05	hab_module	29.23	48.9	59.7	false	
41	ISS06	common_area	45.78	48.55	57.2	false	
41	ISS07	common_area	52.66	55.01	43.3	false	
41	ISS08	common_area	50.53	48.02	69.1	false	
41	ISS09	common_area	47.24	51.72	38.4	false	
42	ISS00	common_area	50.43	48.0	45.2	false	
42	ISS01	common_area	47.33	51.87	64.2	false	
42	ISS02	common_area	54.42	50.62	48.3	false	
42	ISS03	common_area	46.43	45.59	48.8	false	
42	ISS04	common_area	49.86	52.04	32.9	false	
42	ISS05	hab_module	28.73	48.15	59.6	false	
42	ISS06	common_area	45.54	50.0	46.7	false	
42	ISS07	common_area	54.15	53.87	42.5	false	
42	ISS08	common_area	49.86	47.96	47.6	false	
42	ISS09	common_area	47.95	52.53	35.4	false	
43	ISS00	common_area	49.75	47.97	47.5	false	
43	ISS01	common_area	48.09	52.63	55.5	false	
43	ISS02	common_area	54.38	49.15	53.1	false	
43	ISS03	common_area	45.19	46.99	65.3	false	
43	ISS04	common_area	50.53	51.98	41.6	false	
43	ISS05	hab_module	28.02	47.61	49.0	false	
43	ISS06	common_area	45.78	51.45	37.7	false	
43	ISS07	common_area	55.18	52.31	39.5	false	
43	ISS08	common_area	49.2	48.12	47.9	false	
43	ISS09	common_area	48.89	53.06	51.0	false	
44	ISS00	common_area	49.1	48.16	42.1	false	
44	ISS01	common_area	49.05	53.11	64.3	false	
44	ISS02	common_area	53.87	47.77	55.2	false	
44	ISS03	common_area	44.47	48.72	59.8	false	
44	ISS04	common_area	51.14	51.7	55.7	false	
44	ISS05	hab_module	27.17	47.32	50.9	false	
44	ISS06	common_area	46.48	52.75	58.9	false	
44	ISS07	common_area	55.65	50.49	46.5	false	
44	ISS08	common_area	48.63	48.48	63.1	false	
44	ISS09	common_area	49.94	53.25	37.3	false	
45	ISS00	common_area	48.55	48.55	49.2	false	
45	ISS01	common_area	50.11	53.25	66.7	false	
45	ISS02	common_area	52.93	46.63	60.5	false	
45	ISS03	common_area	44.36	50.59	75.3	false	
45	ISS04	common_area	51.63	51.23	52.8	false	
45	ISS05	hab_module	26.28	47.33	57.1	false	
45	ISS06	common_area	47.57	53.74	52.5	false	
45	ISS07	common_area	55.5	48.63	40.0	false	
45	ISS08	common_area	48.21	49.01	63.1	false	
45	ISS09	common_area	51.01	53.1	50.9	false	
46	ISS00	common_area	48.16	49.1	61.9	false	
46	ISS01	common_area	51.17	53.04	53.8	false	
46	ISS02	common_area	51.67	45.86	65.1	false	
46	ISS03	common_area	44.86	52.4	59.2	false	
46	ISS04	common_area	51.95	50.63	52.9	false	
46	ISS05	hab_module	25.43	47.63	59.4	false	
46	ISS06	common_area	48.92	54.33	48.9	false	
46	ISS07	common_area	54.76	46.91	48.7	false	
46	ISS08	common_area	47.99	49.64	63.1	false	CONF06
46	ISS09	common_area	51.96	52.6	62.5	false	CONF06
47	ISS00	common_area	47.97	49.75	68.5	false	
47	ISS01	common_area	52.09	52.49	54.2	false	
47	ISS02	common_area	50.23	45.54	74.1	false	
47	ISS03	common_area	45.92	53.94	59.6	false	
47	ISS04	common_area	52.05	49.96	56.1	false	
47	ISS05	hab_module	24.73	48.18	63.1	false	
47	ISS06	common_area	50.39	54.45	38.1	false	
47	ISS07	common_area	53.49	45.53	63.4	false	
47	ISS08	common_area	47.98	50.32	75.9	false	CONF06
47	ISS09	common_area	52.7	51.82	59.8	false	CONF06
48	ISS00	common_area	48.0	50.43	48.9	false	
48	ISS01	common_area	52.79	51.68	58.6	false	
48	ISS02	common_area	48.77	45.71	54.8	false	
48	ISS03	common_area	47.42	55.05	67.8	false	
48	ISS04	common_area	51.92	49.3	42.5	false	
48	ISS05	hab_module	24.25	48.94	59.4	false	
48	ISS06	common_area	51.82	54.08	61.2	false	
48	ISS07	common_area	51.85	44.64	57.0	false	
48	ISS08	common_area	48.19	50.96	69.0	false	REPA06
48	ISS09	common_area	53.14	50.84	51.9	false	REPA06
49	ISS00	common_area	48.25	51.05	44.0	false	
49	ISS01	common_area	53.18	50.68	53.8	false	
49	ISS02	common_area	47.44	46.34	63.4	false	
49	ISS03	common_area	49.21	55.62	49.5	false	
49	ISS04	common_area	51.59	48.71	45.8	false	
49	ISS05	hab_module	24.04	49.81	43.0	false	
49	ISS06	common_area	53.04	53.26	36.9	false	
49	ISS07	common_area	50.0	44.33	34.4	false	
49	ISS08	common_area	48.6	51.5	44.5	false	REPA06
49	ISS09	common_area	53.25	49.77	44.2	false	REPA06
50	ISS00	common_area	48.68	51.57	61.4	false	
50	ISS01	common_area	53.23	49.6	64.6	false	
50	ISS02	common_area	46.39	47.38	58.3	false	
50	ISS03	common_area	51.08	55.57	58.6	false	
50	ISS04	common_area	51.08	48.26	48.6	false	
50	ISS05	hab_module	24.13	50.7	58.6	false	
50	ISS06	common_area	53.94	52.1	45.5	false	
50	ISS07	common_area	48.15	44.64	51.4	false	
50	ISS08	common_area	49.17	51.87	52.9	false	
50	ISS09	common_area	53.0	48.73	37.9	false	
51	ISS00	common_area	49.27	51.91	56.0	false	
51	ISS01	common_area	52.93	48.57	58.0	false	
51	ISS02	common_area	45.73	48.69	61.5	false	
51	ISS03	common_area	52.84	54.91	57.4	false	
51	ISS04	common_area	50.46	48.01	45.2	false	
51	ISS05	hab_module	24.5	51.52	60.4	false	
51	ISS06	common_area	54.41	50.7	42.5	false	
51	ISS07	common_area	46.51	45.53	39.9	false	
51	ISS08	common_area	49.82	52.04	60.4	false	
51	ISS09	common_area	52.42	47.82	42.7	false	
52	ISS00	common_area	49.93	52.04	58.3	false	
52	ISS01	common_area	52.3	47.7	66.6	false	
52	ISS02	common_area	45.54	50.16	54.3	false	
52	ISS03	common_area	54.28	53.72	58.9	false	
52	ISS04	common_area	49.79	47.97	42.0	false	
52	ISS05	hab_module	25.12	52.17	57.0	false	
52	ISS06	common_area	54.4	49.22	47.4	false	
52	ISS07	common_area	45.24	46.91	43.1	false	
52	ISS08	common_area	50.49	51.99	60.4	false	
52	ISS09	common_area	51.58	47.15	56.0	false	
